Tweet,Location,URL
Por qué Alcaldía Cuauhtémoc y Benito Juárez al final y con la vacuna más barata? Una de las que ha tenido más reacciones secundarias? No gusta. Ni pedo,Mexico,https://twitter.com/user/status/1388946116507410432
Por tu perra culpa ya no me gusta Rels B??,"Jalisco, México",https://twitter.com/user/status/1388016026911076352
Por una estúpidez de un tío que es un imbécil  puede que mi mamá pueda ir detenida que perra rabia ????,"Puebla, México",https://twitter.com/user/status/1393364721005387778
Porque hay vatos con novia que quieren llamar la atención de otras chavas? ,Mexico,https://twitter.com/rebecalillet98/status/1378026492546969606
"Porque ser mamá y trabajar siempre será un orgullo ??

#FelizDiaDeLasMadres ????????

https://t.co/CDbNbHmg9w","México, D.F.",https://twitter.com/user/status/1391792648978014214
"Primer perro día en su disque semáforo verde y casi me agarro a putazos con un pinche pendejo en el Walmart, por cierto la pesadilla del montón de mocosos el fin de semana en el super volvió, adiós a la paz.","León, Guanajuato",https://twitter.com/user/status/1386719768242176008
Prometo mañana terminar de estudiar y no quedarme a medias,"San Luis Potosí, México",https://twitter.com/user/status/1399187293953527808
Pronta recuperación querido @AngelVerdugoB Mi mamá se extraño al no ver la mañanera sabatina y dominical... Le enviamos un afectuoso abrazo.,Ciudad de México,https://twitter.com/user/status/1391605300923408387
prro coraje atorado por no haber seguido mi sueño de estudiar aviación,"Hermosillo, Sonora",https://twitter.com/user/status/1397068981761024004
Ptm debí estudiar medicina pero para curar a lomitos https://t.co/y2DT01McjK,"Monterrey, Nuevo León",https://twitter.com/user/status/1398824535785418757
"Ptm dejen a lo Géminis en paz, mi novio es Géminis y es la persona más pura y buena que he conocido :(","Celaya, Guanajuato",https://twitter.com/user/status/1399102888664784897
"Ptm hay una morra tan preciosa, así me gusten 30 más y exista alguna más bonita, si ella me busca yo dejo a todas y me voy como gorda en tobogán por ella, mi mejor amiga y yo la llamamos la crush suprema ????","Hidalgo, México",https://twitter.com/Alejand08541676/status/1398535674979139589
Ptm me caga ser tan chillona,"Pachuca de Soto, Hidalgo",https://twitter.com/LeslieGissel1/status/1342196502496686085
"Puedo barrer toda la casa pero por favor no me pongan a trapear, ughhhhh",México,https://twitter.com/genesiscardonaa/status/1259173082620624896
"Pues David Páramo no me cae nada bien, sus noticias falsas sobre economía me cagan, pero jamás le desearía mal a nadie, ojalá se recupere pronto el sr Páramo!!",Miguel Hidalgo,https://twitter.com/user/status/1388444994793623555
"pues déjame decirte q eres muy bonita , “gorda” no es una ofensa pero bueno ya ellos pasaron a decirme “ballena” u otras cosas horribles . Creo q así estás perfecta ??",México,https://twitter.com/jeilurivero/status/1396516886486134790
Puse mi playlist de s3x0 a todo volumen y mi mamá me dice me está adormeciendo tu música AJAJAJAJAJJ uy mamá a mi me pone cachonda ????????,"Mérida, Yucatán",https://twitter.com/user/status/1392950418972585986
"PUTA VRGAAAA, perdí mi labial favoritoooo ??????",Mexico,https://twitter.com/user/status/1393433027041275906
"Puto calor de mierda, no entiendo por qué les gusta esto.",durango mexico,https://twitter.com/user/status/1390483907875729408
"q pedo, todos los onvrez nacidos en mty son incels y con sobrepeso???? XD",Cancún,https://twitter.com/user/status/1394049070352769026
Que asco me dan los hombres de vdd,"Veracruz, Mexico.",https://twitter.com/user/status/1399130602079653892
Que bueno que a mis 27 todavía no soy mamá ni estoy cerca de serlo. Creo firmemente que la maternidad debe ser deseada o no debe ser.,Mexico City,https://twitter.com/user/status/1391780368005533707
Que desgracia de portada!!! Cualquier otra cosa hubiera quedado mejor!! Lástima porque a mi si me gusta Poison!! https://t.co/OgwSk1ixFC,Mexico City,https://twitter.com/user/status/1389429306288492550
"Qué dolor e impotencia saber que un ""sanador"" sea capaz de arrebatarle la alegría a una mujer que siempre ha sido un cascabel. Ojalá te entamben por décadas, #RicardoPonceViolador.",México,https://twitter.com/Mirismia/status/1398896099868528641
Que feo se siente que abras tu insta y salgan puras niñas bonitas en traje de baño y tú me gusta en ellas.,México,https://twitter.com/PriscilaMunoz_/status/1389800294976917507
"Que forma más tonta de atacar a los que no nos gusta apoyar a la mediocridad y decir que estamos con ellos aunque pierdan u hagan sus pendejadas como vs pumas, ellos se dedican a fútbol y deben de estar ganando títulosy no ""apoyos"" emocionales por ser 1er lugar",mexico df,https://twitter.com/user/status/1388700157886095362
Que ganas de una sangría blanca del Inter??pinche domingo.,México,https://twitter.com/antoaguilarhn/status/1396649607552196611
"Que idiota, de nuevo se me olvidó la razón por la cual ya no me gusta tomar ??",Mexico,https://twitter.com/user/status/1388527478168248323
Que inseguros algunos hombres que cuando ven a una mujer estacionar se ponen a mirar a ver como lo hace como si fuese un examen no? Dioooos mio,Mexico,https://twitter.com/candegrau_/status/1314269302200164354
Qué le van a dar a sus mamás de regalo díganme ya,Mexico,https://twitter.com/CigarrosDeMiel/status/1391531076917600257
Que les tiemblen las patas a los culeros por si algún día nos armamos de valor todas y hacemos públicos nuestros abusos!!!!,"Pachuca de Soto, Hidalgo",https://twitter.com/LeslieGissel1/status/1352889555578474497
Qué malvada indignidad. Todos solapando al loco de mierda que nos ha quitado hasta las ilusiones. https://t.co/WxJrR0jsXz,"Distrito Federal, México",https://twitter.com/user/status/1396661863484694528
"Que mi Ciruelita esté internada me hace sentir muy triste y tener bajas expectativas de todo. También me hace recordar que mi mamá y ella eran inseparables, por lo que me da tristeza que ahora mi Gina vea que su perrita está enferma. ","Pachuca de Soto, Hidalgo",https://twitter.com/FridaaVanee/status/1392702795158065158
"Que padre manera de terminar el día, cada día me encanta más esa mujer ??","Monterrey, Nuevo León",https://twitter.com/user/status/1387634707324674048
Qué pedo con la gente que se encabrona por que publiques que te gusta algo. -me gusta la pizza -se nota que no sabes nada de gastronomía italiana imbécil.,"Manzanillo, Colima",https://twitter.com/user/status/1388274409140412416
"que pedo con las personas que no les gusta nada, a todo le buscan su lado malo, nada es de agrado tipo no mamen que pinche perra hueva dan neta","Monterrey, Nuevo León",https://twitter.com/user/status/1390328708049866758
Qué pedo con lo que me encanta mi novia??? Pinche morra espectacular wey,México,https://twitter.com/user/status/1387468530501791744
"que pena que vayas por tu sexenio dando lastima, haciéndote la víctima cuando sabes que haz fallado y si algo no te gusta lo criticas hasta desaprobarlo, das pena.","Toluca, México",https://twitter.com/user/status/1389674122154807296
"Que perro estrés los vatos que ahuevo quieren llamar la atención de mis amigas, no te van a pelar brooooo",Mexico,https://twitter.com/aylinro_e/status/1246886083251638272
Que perro miedo con la escacez de agua y varios influencers idiotas como @JuanpaZurita usando sus privilegios mientras los sectores de la población se están colapsando por este líquido vital  (Obviamente me cagan los influencers),"Guadalajara, Jalisco",https://twitter.com/user/status/1389067741953503234
que pinche estrés el vato que me gusta,Taxco de Alarcon,https://twitter.com/user/status/1388123317253644290
QUE PINCHÉ ESTRÉS QUE NO SIGAS LOS PUTOS PLANOS ???????? iaievamedosidio,"Tlajomulco de Zúñiga, Jalisco",https://twitter.com/user/status/1399369888372826113
Que procede cuando envías a tu hija al cuidado de su abuela paterna pero olvidas mandarle tenis en su pañalera??,Monterrey,https://twitter.com/user/status/1396872595790782464
Que puta rolota va escuchando,"Pachuca de Soto, Hidalgo",https://twitter.com/mahuracan/status/1393406956841357317
Que rico es chingar ,Mexico,https://twitter.com/luisyo65929850/status/1391238675787304964
Qué sabroso es estudiar. Nunca antes había sentido tanto control en mi voz. ????,"Coahuila de Zaragoza, México",https://twitter.com/user/status/1396673099941126146
Que seeeexy es un hombre inteligente hablando fluidamente de un tema????,"San Luis Potosí, México",https://twitter.com/user/status/1399520947313557515
Que ser más hermoso es mi mamá por Dios,Mexico,https://twitter.com/LucasAcosta23/status/1393056305842171905
Que triste pedir que no nos maten,"Pachuca de Soto, Hidalgo",https://twitter.com/LeslieGissel1/status/1369052412531462147
Que una persona haya tenido diferentes parejas sexuales no las hace “niñas mal”,Mexico,https://twitter.com/AquelGordito/status/1226245970901557249
"Que voy a hacer ahora cada domingo? ??

GRACIAS MACABESO

#LuisMiguelLaSerie 
#LuisMiguelLaSerie2","Mexico, ME",https://twitter.com/user/status/1399147225587105793
"Quedarte toda la noche despierto, bailando, tomando, riendo, con la persona que te gusta es otra onda.????","Distrito Federal, México",https://twitter.com/user/status/1389001927384616965
quieeeero chingar ,Mexico,https://twitter.com/iamcoralstw/status/1393677756572086273
Quien fue la malvada del cuento? https://t.co/9KwX7YzfCe,"Tampico, México. ",https://twitter.com/user/status/1397295000367648771
"quien me dijo que era buena idea fumar mota y tomar cervezas cuando estás cruda, pa mandarlo matar alv","Morelia, Michoacán de Ocampo",https://twitter.com/user/status/1386136874800934916
"Quienes me decían ""no te pongas así, we, ni que te fueras a casar con ella"" Quedaron ",México,https://twitter.com/frasalazar/status/1398826441383546881
Quiero embarazarme de Damon,Mexico,https://twitter.com/ilittleblonde/status/1392182669199433728
Quiero estar crudo con mis amigos contándome porque tengo un moretón en la nalga.,"Coyoacán, Distrito Federal",https://twitter.com/user/status/1398776369757237253
Quiero estudiar psicología al terminar nutrición ??,"Irapuato, Guanajuato",https://twitter.com/user/status/1398681869789634567
quiero ser de esas niñas que todo se le ve bien :(,Mexico,https://twitter.com/paulinaorozcco/status/1391597089164038147
quiero ser mamá joven y sexy ,"Hermosillo, Sonora",https://twitter.com/tanialagunaa/status/1392000210683908099
"Quiero ser mamá pero no quiero embarazarme ni menos parir. Creo que la adopción es una forma de maternidad igual de válida que la biológica y lo mejor, siempre es deseada y voluntaria.",Mexico,https://twitter.com/SilvanaCRiveros/status/1391529992711020545
Quiero ser tú ,cdmx,https://twitter.com/pameyrab/status/1394030966658711560
quiero un bebé pero también quiero viajar pero antes quiero tener una casa y también quiero estudiar otra carrera pero quiero un bebé. Me entienden?,Poza Rica de Hidalgo,https://twitter.com/user/status/1399070947538259969
radfem: los hombres nos violentan y nos matan auxilio que nadie tiene empatía??? also radfem: jaja malditos transgéneros los odio ojalá se mueran siono amigas,México,https://twitter.com/holybats/status/1198795571806580736
"Razones por las q uno está gord@
Todo está muy pinches rico y m encanta tragar ??????????????",mexico city,https://twitter.com/user/status/1387131148476768258
"Recordamos a Rosario Castellanos, escritora, periodista y diplomática mexicana considerada una de las literatas más importantes del siglo XX y la primera feminista en la literatura de México.",México,https://twitter.com/CulturaHidalgo/status/1397202067211571200
Renunció a querer estudiar para maestra,"Baja California Sur, México",https://twitter.com/user/status/1398367288768618497
"Repitan conmigo ""llevar un escote o una falda corta no te hace ni una zorra ni una pvta, es tu cuerpo y tú decides que usar"" :)",México,https://twitter.com/kosxcna/status/1362081215512248339
Resolvido... Hay que ponerla a conjugar verbos... ¡De regreso a la primaria! ,"Pachuca de Soto, Hidalgo",https://twitter.com/Kitis53/status/1393628087238209542
Respeto mucho a los hombres que no son hombres l??cidos.,"Etchojoa, Sonora",https://twitter.com/user/status/1398831659936620544
Resúmenes ni en la primaria.,"Pachuca de Soto, Hidalgo",https://twitter.com/garcia_a_r/status/1393023101865283586
"Rezo por la mujer que quiero ser en 5 años, espero que ella sea feliz, amada y esté haciendo lo que le gusta.","Guaymas, Sonora",https://twitter.com/user/status/1388348660493266946
"Ricardo Ponce abusa de la vulnerabilidad de las mujeres, las sensibiliza, las manipula y las VIOLA @maire_wink, si nos TOCAN A UNA, RESPONDEMOS TODAS Y LA CULPA NO ERA MIA, NI DONDE ESTABA NI COMO VESTÍA, EL VIOLADOR ERES TU #RicardoPonce #RicardoPonceAbusador",México,https://twitter.com/sandyliziOus/status/1398812808360480769
"Sácame de estudiar Carlos Acevedo, me encantas, te amo.","Pachuca de Soto, Hidalgo",https://twitter.com/user/status/1399187411578589188
"Salgan de ahí por favor si su bato se sigue burlando de otras morras, les dice putas, feminazis, dice que a las mujeres les pegan porque quieren y ellos ni se hacen comida, no lavan su ropa ni se cuestionan a si mismos nunca!!!","Guadalajara, Jalisco",https://twitter.com/user/status/1389698170251202561
Salí con cara de “muy perrita” en mis fotos infantiles para mi tira de materias.,"Pachuca de Soto, Hidalgo",https://twitter.com/_GissCampillo/status/1158913170674790401
Se acerca el día del padre y realmente estoy harto de que en el cine la figura paterna tiene que morir para que el protagonista aprenda una lección moral o de vida. Empiezo con El Rey León ... ¿Alguna otra que se acuerden?,Torreón Coahuila,https://twitter.com/user/status/1396884027634716672
"se antoja estudiar una ingeniería, me da curiosidad de cómo se construyen los puentes.",Cuernavaca,https://twitter.com/user/status/1399053814037155851
"Se burlan de las morras que creen en el horóscopo, pero ustedes creen en el top de universidades que se comparte en la encuesta del Reforma.",Mexico,https://twitter.com/pauwns/status/1376925828316078085
Se busca mamá  soltera para ser padrastro,"Distrito Federal, México",https://twitter.com/user/status/1392659636512333832
"Se cancela, siempre no deje a mi novio jajaja","Guanajuato, México",https://twitter.com/user/status/1399208516586442756
Se lo voy a tener que decir ???????,Mexico,https://twitter.com/user/status/1399147599203078144
"Se maman con sus ""800 mil cohetes lanzados"" contra #Israel . Si fuese así estaría en ruinas como #Palestina puta prensa Neoliberal Sionista Facista.",DF,https://twitter.com/user/status/1392055004811378688
"se ve bn bonita la luna hoy, ojalá pudiera tomarle una foto decente con mi celular pero siempre q lo intento sale como una pinche bola blanca",México,https://twitter.com/lunarchld/status/1397380654548066304
Se ve que no has perdido las ganas de cagar por no comer. https://t.co/J5mEwuofVp,CDMX,https://twitter.com/user/status/1399154327080603649
Se ve que no le entienden a la canción de dulce soledad ??????,Mexico,https://twitter.com/user/status/1399140049346772992
Sea mi abuelita paterna por favooor??,"Monterrey, Nuevo León",https://twitter.com/user/status/1399173294645940232
sentir que te cuidan es la sensación más bonita de todas,Mexico,https://twitter.com/alxxxcz/status/1393955686002876417
Ser buena persona no significa dejarnos chingar por los demás.,Michoacan,https://twitter.com/adriana28544519/status/1392719351833403393
Ser mamá soltera tiene sus beneficios y este estudio lo ha demostrado.  https://t.co/9MWS6A8MUt,Mexico City,https://twitter.com/user/status/1392915061119782915
Sherlyn quiere ser mamá nuevamente https://t.co/OzTKmvp01w https://t.co/G822mQhrZ4,Milpa Alta,https://twitter.com/user/status/1391606575639396353
Si amigos la verdad a mi si me gusta ir a una tras otra,"Morelia, Michoacán de Ocampo",https://twitter.com/user/status/1389374789886873603
"Si contestó rápido, otra cosa es que no seas el que me gusta","Monterrey, Nuevo León",https://twitter.com/user/status/1389683801173921795
"Si es lo más probable, porque esas mujeres se inspiraron en su padre, fueron apoyadas y respaldadas por sus parejas jamás excluyeron, denigraron, ni acosaron, es tan estúpido lo que hacen esos colectivos, si eres mujer que puede ser dogmatizada todo bien contigo si no te chingan","Cajeme, Sonora",https://twitter.com/user/status/1389353141309566977
"Si hicieran un remake asi, creo que lo de el emperador y Kefka usando a Terra como su fuente de magia, ya seria bastante crudo en el mero prologo, si lo llegan a extender claro xD","Guadalajara, Jalisco",https://twitter.com/user/status/1398680452370739203
Si llore porque mi perrita se comió mi aguinaldo ,"Pachuca de Soto, Hidalgo",https://twitter.com/karla_bevi/status/1214405310363787264
"Si me dieran un dólar por cada vez que un hombre me ha hablado por redes sociales para agredirme diciéndome “por eso las matan” y que a mi tmb me va a pasar, o diciéndome que me van a violar, o diciendo que soy una pendeja. Tendría mucho dinero.",México,https://twitter.com/N75814181/status/1397689927039651843
Si me puse a llorar el hecho de que una mujer haya ganado el Oscar a mejor dirección en casi 100 años me encanta,"Mérida, Yucatán",https://twitter.com/user/status/1386486814752448515
"Si mi mamá se dedica a todo eso de barrer y sanar gente que le han echo magia negra, a ella han recurrido las personas ""más finas"" de río verde, para poder estar con sus maridos o x... han llegado DESESPERADAS","Rio verde, San Luis Potosi ",https://twitter.com/user/status/1392868282101747712
"Si no les gusta que les digan que son unos ojetes ps está bien fácil, NO SEAN UNOS OJETES","Xalapa, Veracruz ",https://twitter.com/user/status/1389441558328586244
Si sácame de cf pls,"Puebla, México",https://twitter.com/user/status/1399133214988509185
si se dan cuenta que la gente que comparte los spoilers son esos vatos fracasados que nadie pela y solo así buscan llamar la atención,Mexico,https://twitter.com/aDmmeen/status/1121239882834173952
"Si subo fotos de mi cuerpo es porque me gusta y me costo mucho aceptarme, NO para llamar la atención de los vatos pedorros ",Mexico,https://twitter.com/diavl1ta/status/1362315445785620480
"Si vieras como me esta traicionado el aleatorio de Spotify, a mi ni me gusta nadie y siento que tengo roto el corazón jajajajaja","Monterrey, Nuevo León",https://twitter.com/user/status/1389289591123976193
"si yo quiero decir que mis perras son mis hijas, cuál es el problema? o cómo afecta a las demás personas? la maternidad no tiene punto de comparación con tener mascotas, y tampoco se compara a un perro,por ejemplo,con un niño, pero me gusta decir que soy mamá de mis perras. ¿y?",Puebla,https://twitter.com/user/status/1391916029333450756
"Sí, escucho reggaeton, y aún así respeto más a las mujeres que tú ","Zapopan, Jalisco·Twitter for Android",https://twitter.com/Gabrielarzsg/status/1391586316190720001
siempre diré que la gente que le gusta disney es bien pinche rara https://t.co/wBKplJpm24,"Guadalajara, Jalisco",https://twitter.com/user/status/1388634301332393989
Siempre eh querido hacer el tiktok de las niñas rapeando jajajajajajaja.,"Celaya, Guanajuato",https://twitter.com/user/status/1392111580872019968
Siempre me la agarro con personas que no se lo merecen,Mexico,https://twitter.com/user/status/1399139960465264645
Siempre quise un novio que practicará algún deporte para que armaramos una reta en las canchas y todos nos dijeran awwwws que bonitos ??,"Tlalpan, Distrito Federal",https://twitter.com/user/status/1399199006316707842
Siento que tengo una relación muy tóxica con mi trabajo tipo pégame pero no me dejes ,México,https://twitter.com/DannielaToriz/status/1398399962619289603
Sigo llorando por qué el Cruz Azul es campeón y por qué pinché Mayo tan más chingon.,Distrito Federal,https://twitter.com/user/status/1399374019279863820
"Sobre Skinner... aunque todas sus obras son valiosas, para hablar de análisis del comportamiento hay que estudiar (que no solamente leer) conducta de los organismos. En este sentido, libros como Ciencia y conducta humana o Acerca del conductismo son, para mí, secundarios.","Jalisco, México",https://twitter.com/user/status/1399055567147225091
Sólamente quiero estudiar para después ir a un concierto de Coldplay,"Nuevo León, México",https://twitter.com/user/status/1397541040173707268
solo 1 le reza a jesus??? a mi vieja no le gusta esto https://t.co/o1khE8jPC9,san luis,https://twitter.com/user/status/1389975666146353155
Solo se que si un día llego a aparecer violada y muerta mi mamá va a decir que yo lo propicié.,"Campeche, Mexico",https://twitter.com/user/status/1391500551435739137
Solo vengo a recordarles que después de los 25 la vida se va como gorda en tobogán. Que tengan bonita noche.?,"Hidalgo, México",https://twitter.com/Juliuspaz/status/1397384945677520897
soltera pq todos los hombres mienten,"Hermosillo, Sonora",https://twitter.com/user/status/1398826021382619136
"son los de educación mas baja ( AMLO mismo lo dijo en sus montaje mañanero), apenas y saben leer español, menos podrán leer un articulo en ingles y ya andan lloriqueando ","Morelos, México",https://twitter.com/user/status/1399070774795902982
"Son un amor , yo recogí a una perrita callejera sin saber que estaba preñada , nacieron 7 hermosos perritos , acomode a 5 y me quedé con dos y la mamá, nos han regalado momentos inolvidables!!!",Mexico,https://twitter.com/user/status/1391456271031808000
"Soñé que escupía hilo de pescar (ya saben así jalándolo poco a poco) y al final se me atoraba el anzuelo en el paladar no me dolía, ni siquiera lo había notado, pero ahí estaba... Qué significa? Necesito estudiar los sueños!!!!!",Mexico DF,https://twitter.com/user/status/1398653116812349448
"Soñé que iba a tener 4 hijos con una asiática, eran 2 niñas y 2 niños.  

JAJAJAJAJAJAA wey qué pedo con ese sueño ????","Xalapa, Ver.",https://twitter.com/user/status/1399007416394600450
"Soy fan del Santos Laguna desde 1996 y, para ser justos, creo que no somos uno de los 50 mejores clubes del fútbol mexicano. Desafortunadamente, todo lo que hemos ganado se lo debemos a los escándalos de arbitraje. Pumas Club America y Cruz Azul es mucho más grande que nosotros.",México,https://twitter.com/HussainFCBayern/status/1399184980585103360
Soy la morrita rara que le encanta el chayote y las calabazas cocidas...,Guadalajara Jal. Mex????,https://twitter.com/user/status/1387165716080562176
"Soy la típica niña pendeja que a todo mundo le habla para ver cómo están y la mandan a la chingada, SIEMPRE","Sonora, Mx",https://twitter.com/InchaureguiS/status/1392598966731112449
"Soy la típica niña que deja de contestar de la nada y en la mañana manda un mensaje diciendo ayyyyy perdón me quede dormidisima, como para que la gente no piense que no le quise contestar si no que me quede dormida ok me revolví pero ustedes me entienden",Mexico,https://twitter.com/Nancy070401/status/1392740863160111106
super inteligente de mi parte pintarme las uñas cuando voy a dormir ??,Mexico,https://twitter.com/user/status/1399147133459218432
"Supongo que sólo a las mamá socialistas ,esas que crecieron admirando al Ché y soñando con la vida en Cuba...ojo,sólo soñando,porque ni aunque tuvieran oportunidad, se irían para allá,ni locas dejan éste maldito y odiado paraíso capitalista.","Coahuila de Zaragoza, México",https://twitter.com/user/status/1392135911522009104
"Sus padres son chidos, no los ofendí, solo le dí una respuesta que solicitó el caballero y de pasada recalque la correlación entre el egocentrismo y el ser abrazado por una figura paterna","Monterrey, México",https://twitter.com/user/status/1398740835647299584
"También existen las personas que van a terapia para hacerse bien pendejas. Y sí, cada quien tiene sus tiempos, pero cuando llevas 10 años ""en terapia"" y sigues igual de imbécil, haciendo los mismos patrones, es que te gusta hacerte pendejo a ti y a los demás.","Guadalajara, Jalisco",https://twitter.com/user/status/1389744724639199235
"También no me considero zacatecano, ya no nací allá, pero toda mi familia tanto materna como paterna es de Fresnillo y me da gusto ver que @ClaudiAnaya  es la mejor opción! #yahueleagobernadora Mucha suerte también para Javo Torres",Poza Rica de Hidalgo,https://twitter.com/user/status/1397282766291669002
"Tanto golpe en tu cabeza termino por matar la única neurona que tenías, que aparte estaba con funcionamiento nulo. Neofito nefasto, solo en este país existe basura y cascajos como tú en la política, pobre de mi México",Mexico D.F,https://twitter.com/user/status/1387568732260741121
Te comparto la barra programática de Educación Primaria que se transmite a través de ,"Hidalgo, México",https://twitter.com/omarfayad/status/1394311944773963778
"Te gustan los retos? No, la verdad soy bastante flojo y me gusta el dinero facil Entonces esto es para ti, Kha? (Conversación real entre un vato que queria estafarme y yo respondiendo por que ya sabia de que trataba)","Puebla, México",https://twitter.com/user/status/1390051712908603392
Te ves hermosa!!!! ,Mexico,https://twitter.com/selenatorsrusso/status/1393745853383421956
Te voy a extrañar más de lo que yo pensaba,Mexico,https://twitter.com/user/status/1399151136515448835
"te voy a hacer santería, tu boca contra la mía",Mexico,https://twitter.com/user/status/1399151131662688268
Tengo que exponer sobre mi socialización primaria y secundaria y sobre mi contexto actual. Creo que será la cosa más difícil porque debo cuidar que decir para no meterme en problemas con mi familia ,"Pachuca de Soto, Hidalgo",https://twitter.com/perla_pemo/status/1393077807627055108
"Tengo una amiga que cada que la llevo a algún lado, me mama ver cómo platica con la gente como si se conocieran de toda la vida, hasta de cosas bien profundas. Pinche tipaza.","Tlalpan, Distrito Federal",https://twitter.com/user/status/1393183406314463239
"Tienes mi atención y mi interés, aprovéchalo","Chihuahua, México",https://twitter.com/user/status/1398757677946310665
tiste pq no se termina la pandemia,Mexico,https://twitter.com/user/status/1399139976441368582
"Toda mi infancia mi abuela paterna regañó a mamá por ""ponerme mucho al sol"". Pocos días antes de morir me dijo ""yo quiero mucho a mis nietos, AUNQUE sean prietitos"". Soy la única prieta. Yo amaba mucho a mi abuela y estoy segura que ella a mi pero su racismo marcó mi infancia.",Toluca,https://twitter.com/user/status/1397791471512821762
"Toda su familia son una bola de estafadores, ni el la tiendita de la esquina les quieren vender, llegan en bola, 4 o 5 de su familia, se roban la mercancía al más puro estilo de las farderas, y luego nomás pagan un chicle y así van por la vida muertas de la risa, pobre de su mamá","Chemax, Yucatán",https://twitter.com/user/status/1392496873638928387
Todo me sería más fácil si me gustarán las niñas fuck :((,"Colima, México",https://twitter.com/user/status/1398858577721311234
"Todo quieren a su modo, si no les gusta la religión que no la siga y ya, pero que maldita fijación de querer que todo se cambie a su favor ",Guadalajara,https://twitter.com/user/status/1390416596498358276
Todos con los videos de sus escobas pónganse a barrer cabrones,México,https://twitter.com/chelymartinezzz/status/1227087595617710080
"Tomoriiiiiiii tres a cero!!!!! Me mama que cuando su pendejo equipo gana, ahí están cuál focas amaestradas aplaudiendo. Pero solo pierden, y ni sus putas luces muestran . Maldita afición enana y diminuta, espero estén disfrutando en su cueva en posición fetal y llorando.","México, D.F.",https://twitter.com/user/status/1391490082490798081
Tú tan hardcore y yo tan violador del verso,Mexico,https://twitter.com/user/status/1399081368928362502
Tú y de nuevo tú.,"Pachuca de Soto, Hidalgo",https://twitter.com/LeslieGissel1/status/1383471288316923908
"Tuve que decirle a un wey en el super que era lesbiana para que me dejara de chingar... Wey, qué puta necesidaaaaad?!","Distrito Federal, México",https://twitter.com/user/status/1386045765915615233
"Uf, guau eres economista del ITAM. Yo no ando presumiendo mis títulos ni grados académicos y me gusta ayudar a los empresarios. Tú en cambio, demuestras que no te sirvió de mucho ser graduada con mérito.","Queretaro, Mexico",https://twitter.com/user/status/1389933888076537856
"Últimamente ya no pasamos mucho tiempo juntos, por eso de que él anda muy metido en la política, ayer lo acompañe y pasamos más tiempo juntos, ayer me tocó conocer a su familia paterna y weeeeyyyy son otro pedo JAJAJAJA",Boca del Río,https://twitter.com/user/status/1397974029680656390
Un accidente de un objeto volador humano en Marte lo investiga la NTSB o la UFP? Dudas tonta que tiene uno un jueves por la mañana,"Mazatlán, Sinaloa",https://twitter.com/user/status/1397983815209943040
Un compañero dijo que las mujeres que escuchan reggeaton no deberian exigir respeto. 1. El tipo de música que una mujer escucha no define si se le debe respetar o no. Se le respeta por el simple hecho que es una persona y ya. 2. El compañero escucha música de banda.,Mexico,https://twitter.com/cinthyapaguilar/status/1101295373191131142
"Un hijo de puta puso el grito de la llorona a todo volumen en la cuadra jajajajaja pinche genio, va a culear a todos los niños jajajaja","Monterrey, Nuevo León",https://twitter.com/user/status/1391991029037993984
un like y me doy de baja,Sinaloa,https://twitter.com/user/status/1399847207415734273
Una queriendo que el pinche viaje sea rápido y el chofer se equivoca de autopista ??,México,https://twitter.com/SoyBlancaTorres/status/1398475887750926336
Unas ganas de contar algunas cosas peero calladita te ves mas bonita..,Mexico,https://twitter.com/luluuborges/status/1393556996683714561
"ustedes qué cosas insanas romantizan un buen??? a mí me mama, ilusiona y encanta que la persona con la que estoy saliendo/quedando/hablando me escriba o llame estando borracha jajajajaja siento bonito ser su objeto de pensamiento en estado de ebriedad",Ciudad de México,https://twitter.com/user/status/1391226361793110016
Ustedes también piden pan a domicilio? Jajaja,"Pachuca de Soto, Hidalgo",https://twitter.com/LeslieGissel1/status/1391554857547489283
Ustedes también ven a sus mascotas y se derriten de amor?,Mexico,https://twitter.com/pamelaamorenoo/status/1390459913210564608
"Vatos ayer: solo quieren llamar la atención, ahora resulta q todas fueron acosadas, morras sin papá nomás exageran. Crearon grupos para exhibirnos, hay q pasar sus nudes
Vatos hoy: hay q cuidarlas. Yo me parto la madre para q corras, cuidense mucho, amigas????????",Mexico,https://twitter.com/Moonizquierdo/status/1317210872540991489
Vaya gobierno que le encanta tener a los niños ignorantes y miserables... Habíase visto semejante chingadera...,Estado de México ,https://twitter.com/user/status/1388889200435417089
"VENGO A PRESENTARLES A MI ÍDOLO y si, cantante de reggaetón aliado de las mujeres, aliados de la comunidad LGTBI, siempre repartiendo amor y buenas vibras, gracias por tanto Benito Antonio.",Mexico,https://twitter.com/solofeeer/status/1369335123657826316
ver cómo lxs provida y homofóbicxs crean excusas cada vez más pendejas para defender esas ideologías intolerantes solo me hace pensar que su vida es tan hueca que necesitan chingar a los otros para sentirse bien y creer que el “ser supremo” los va a querer más ,"San Luis Potosí, México",https://twitter.com/user/status/1386379590239547395
"Ver reír a mi mamá es ??????ojalá que nadie, nu","Hidalgo, México",https://twitter.com/_andyrt/status/1337878960550662144
voy a comenzar la dinámica,Mexico,https://twitter.com/user/status/1399147176761118727
Voy a estudiar mucho para que mis hijos pueda ir a clases de equitación y comprarles un ranchito ??,"Pachuca de Soto, Hidalgo",https://twitter.com/user/status/1398774798659031040
